time,source,dest,direction,
1480258972,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f4-f8,2,
1480266172,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,2,
1480269610,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-69,3,
1480273372,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-5b,2,
1480280572,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f5-23,2,
1480294972,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f5-23,2,
1480309373,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f8-8f,2,
1480313036,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f8-78,3,
1480323773,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-f8-8f,2,
1480329918,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480338173,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-eb-5b,2,
1480345215,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480345373,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-23,2,
1480352415,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480352573,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-5b,2,
1480359773,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-5b,2,
1480375816,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480381373,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-eb-67,2,
1480388573,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-5b,2,
1480391120,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480398338,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480399203,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1480400104,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1480402974,00-17-0d-00-00-58-eb-64,00-17-0d-00-00-58-f5-3c,2,
1480405524,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480406418,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
